id,prefectures,city,ward,town,polygon
111,京都府,京都市,上京区,元新在家町,"POLYGON((135.7560532755177 35.029368785539084,135.75620326736606 35.02936591427519,135.756221861835 35.02952166572942,135.75644789010178 35.02952373472465,135.75644587196348 35.02992868469658,135.75680343187034 35.02993862050343,135.75677008719285 35.03024526303685,135.75672626036868 35.03024876849118,135.7567151858356 35.03049347954376,135.75663432977984 35.03048930502135,135.75663594740212 35.03053656477044,135.7563359169297 35.03052737672967,135.756351567348 35.03062163966312,135.75599263026598 35.030575994011684,135.75598834895032 35.030627045363886,135.7559276023804 35.03062692458155,135.75589677403266 35.03057742333574,135.75580661282592 35.030578300499904,135.75576623918172 35.03054328839551,135.75575857580884 35.02997422331531,135.7557311087444 35.02996853447166,135.75572936389247 35.02977549034413,135.75564483714166 35.029731445869864,135.75563764616257 35.02952670065565,135.75564737351013 35.02931205860207,135.75564666701445 35.02926825138634,135.7556463585753 35.029249376791256,135.75576368318195 35.0292475678214,135.75576362305674 35.02926806161193,135.75591621773174 35.02926773172853,135.75600971026924 35.02926150928209,135.7560532755177 35.029368785539084))"
112,京都府,京都市,上京区,元本満寺町,"POLYGON((135.75563764616257 35.02952670065565,135.75564483714166 35.029731445869864,135.75572936389247 35.02977549034413,135.7557311087444 35.02996853447166,135.75575857580884 35.02997422331531,135.75576623918172 35.03054328839551,135.7555169902241 35.030531875389016,135.75549105642136 35.03051379441671,135.7552753490302 35.03052392874517,135.75525319356686 35.029992935676,135.75522826909474 35.02990900726055,135.7552327484669 35.029681255450555,135.75523084921826 35.02965033408648,135.75510581499745 35.0296533234612,135.75510730685897 35.02956832180153,135.7555042273464 35.029462135012885,135.7555200909766 35.0292718023635,135.7555222878403 35.02924546682241,135.7556463585753 35.029249376791256,135.75564666701445 35.02926825138634,135.75564737351013 35.02931205860207,135.75563764616257 35.02952670065565))"
113,京都府,京都市,上京区,元浄花院町,"POLYGON((135.75844823155666 35.02411030907301,135.75845189803155 35.02396826510591,135.75831579786177 35.02395250249393,135.7583133054729 35.023793261669745,135.75827909821695 35.02332295311466,135.7584392953677 35.02331686061827,135.75841606455185 35.02295834122639,135.75875005740306 35.022957522223315,135.75875366164297 35.02277012360889,135.75907475858656 35.022757728738455,135.75910298765356 35.023113510806034,135.7591542965949 35.0231187530592,135.75914889704396 35.023225087374676,135.75903658669023 35.02323535890668,135.7590472629799 35.02339961615358,135.7590746331965 35.023400867286725,135.75907087561592 35.023693906435014,135.7590195597529 35.02369091783514,135.75902717855675 35.023794953855685,135.75894435425937 35.02379302991626,135.75895614540278 35.02411927098683,135.75844823155666 35.02411030907301))"
114,京都府,京都市,上京区,元百万遍町,"POLYGON((135.75394060595696 35.02723005502338,135.75385774783942 35.02723122626214,135.75381188674785 35.02722838727512,135.75380681703973 35.02714118860275,135.75314247937186 35.0271319630071,135.75313683514466 35.02686198423442,135.75315287652722 35.026862034614425,135.75315544971704 35.02675182134259,135.7531205490118 35.02674893385169,135.75311598273882 35.026255086568945,135.75329676861818 35.02625115569808,135.75353290489613 35.026269731321996,135.75352887089133 35.02640304181947,135.75372602474948 35.02640921447953,135.75373383618052 35.02649641869714,135.75378157535025 35.026536517538446,135.7538486469531 35.02653890613725,135.75384560079485 35.02660644002895,135.75395101908157 35.026612286199665,135.75394060595696 35.02723005502338))"
115,京都府,京都市,上京区,元真如堂町,"POLYGON((135.75546290190746 35.02673694425462,135.75508158035578 35.026725758176596,135.75506617389726 35.02631055909667,135.75545298032546 35.02630421921036,135.75545048679453 35.02580587028657,135.7557347241045 35.025806931269024,135.75583108138312 35.02580733547556,135.7558463256737 35.026002660110734,135.75614481646463 35.0259970578023,135.756147153276 35.02595205935065,135.7565154685136 35.025944483163244,135.7563812270226 35.02630177426955,135.75636403982574 35.0265429530976,135.7563209712316 35.02654427635338,135.75630946535244 35.02662890671733,135.75618416349627 35.026630066182406,135.75616229184615 35.026650657223975,135.7560128859938 35.026652965646306,135.75598047931138 35.02669008662327,135.75584711442477 35.02667425592199,135.7554638065786 35.02668384411878,135.75546290190746 35.02673694425462))"
116,京都府,京都市,上京区,元福大明神町,"POLYGON((135.75149230497956 35.02046461624534,135.7514744477666 35.021174561534494,135.7508942497506 35.02118274406999,135.75085280272796 35.020346470544446,135.75085001870636 35.02029019294459,135.75123573938586 35.0202854881505,135.75123555496123 35.0203469710822,135.7512621135452 35.02034730654537,135.7514949606493 35.020342992875555,135.75149485973634 35.020347781304025,135.75149230497956 35.02046461624534))"
117,京都府,京都市,上京区,元観音町,"POLYGON((135.7399139871856 35.02954401561921,135.7395150517126 35.02954414751482,135.73940139819035 35.02865158710508,135.73940293234665 35.02861299746711,135.73940781585472 35.02849011112891,135.73940709134422 35.02847588344278,135.73976496032606 35.02847164860026,135.73976716812538 35.02849095114597,135.73978330623092 35.02877079370705,135.73984809994525 35.02877649626629,135.73987732912303 35.02928321514445,135.73990737474574 35.02928489848252,135.7399139871856 35.02954401561921))"
118,京都府,京都市,上京区,元頂妙寺町,"POLYGON((135.75660353028064 35.02363718128512,135.75626976622263 35.02363961507661,135.7562695481664 35.02356031334322,135.75656266752924 35.02355822138324,135.75653036461927 35.02286536499408,135.75652880098056 35.022551115364,135.75679321209535 35.022543120855204,135.7567932793945 35.02252009118071,135.75687325318202 35.02252271510197,135.75686625813492 35.022792578186376,135.75692104884823 35.02279268728233,135.7569208513921 35.02286029699097,135.75687238792224 35.02286280664315,135.75686650978665 35.022963012947166,135.75682131848924 35.022966233147514,135.75685543592695 35.023559227265274,135.75685175671788 35.02360253277464,135.75660190491317 35.02360766938391,135.75660353028064 35.02363718128512))"
119,京都府,京都市,上京区,八幡町,"POLYGON((135.75450511042652 35.019024616109576,135.75450814610724 35.01947085976084,135.7542171691858 35.019470273259195,135.7542098377939 35.019553505646016,135.75421283026918 35.0197052152823,135.75409849893524 35.0197061114855,135.75409457542767 35.01963694217892,135.75402433461187 35.01963680041775,135.75401993341936 35.019555516829705,135.75395720292428 35.019556164571696,135.7539569980282 35.01946002929973,135.75392795295278 35.01946095598343,135.75391890778857 35.01894244051159,135.75391676283584 35.01890813720093,135.7540906649838 35.01890334698874,135.75409397833278 35.01885496891156,135.75425624028549 35.018856352715,135.75424953577684 35.01892268344516,135.7545062426728 35.01891052310952,135.75450599885815 35.0189346095303,135.75450511042652 35.019024616109576))"
120,京都府,京都市,上京区,六町目,"POLYGON((135.7527103395828 35.01819915326737,135.7527052813313 35.01839423158911,135.7523807972263 35.01840653177705,135.75237749980923 35.01847117807143,135.75200758527714 35.01847472254069,135.75200447316962 35.01782324982672,135.7521820703498 35.017827554975575,135.7524124393414 35.01783316422452,135.75241102659731 35.01781175098765,135.75256664141796 35.01781002413917,135.75258560409867 35.017809781358544,135.7525840840922 35.01790985710295,135.75257958090404 35.018205015366846,135.7527103395828 35.01819915326737))"
121,京都府,京都市,上京区,六番町,"POLYGON((135.74172211546477 35.02260100124067,135.742228856656 35.022604471370244,135.7422131016103 35.02326448907827,135.74169220681043 35.02324810123389,135.74169464575562 35.02304964045861,135.7413625615715 35.0230421737044,135.74137560994438 35.022797815972936,135.74136452389376 35.02256502787939,135.74137457544163 35.02184224622179,135.74171390729884 35.02184395339592,135.74171612965176 35.02199587083644,135.74172211546477 35.02260100124067))"
122,京都府,京都市,上京区,内構町,"POLYGON((135.75918513151106 35.036682155904984,135.75887121770538 35.03669027472404,135.75887246024658 35.03664534590456,135.75887665944322 35.03649597901536,135.7588128282721 35.036487402960674,135.75881274838778 35.03645627448045,135.75872777177747 35.03644533394022,135.7587287693185 35.03650780439104,135.758588323832 35.036498654563076,135.75858692637155 35.03636082752353,135.75832863712444 35.036350531526104,135.75833055161175 35.03618573741001,135.75849472139274 35.036184932385765,135.7584948757716 35.03613162030226,135.7585056209593 35.03613171077024,135.75851428786314 35.03608834495708,135.75850174418443 35.03591070557194,135.7587627011905 35.03590755318792,135.75876916174883 35.03583495680643,135.75897739813064 35.03583768826343,135.75911346463207 35.03582830510766,135.7593560525024 35.03581166579135,135.75934920857532 35.0360208433483,135.75934863288035 35.03603842519425,135.75933628460834 35.03641560513969,135.75932966114388 35.03667842394962,135.75918513151106 35.036682155904984))"
123,京都府,京都市,上京区,内藤町,"POLYGON((135.75602436298192 35.033888516142795,135.7560217348345 35.03394534554416,135.75588592605988 35.03394120255803,135.75588208737855 35.03407479466438,135.75579700327924 35.034072865264775,135.75579554851058 35.034028915984614,135.75541193859368 35.03401843529069,135.75541379237825 35.033846386272565,135.7554209043668 35.033611807669644,135.75538371623867 35.03359173291036,135.75536410875276 35.03358436950903,135.7553608183305 35.03331307785613,135.75536039290841 35.03329039975285,135.75542466005706 35.033287851142134,135.7558739877141 35.03328973018878,135.7558544834666 35.03348745023976,135.7558381571956 35.033653132242776,135.7559765621284 35.03366277401216,135.75596854281847 35.03370388741162,135.75584939285017 35.033712313149735,135.7558406208128 35.03388596827314,135.7558875011206 35.03388585036209,135.75602436298192 35.033888516142795))"
124,京都府,京都市,上京区,出水町,"POLYGON((135.76969105876265 35.019637958220834,135.76936838681576 35.01965785064702,135.76915229544198 35.01967082720171,135.76913829643829 35.01959487983235,135.7691004367818 35.0192273127159,135.76913891038234 35.01921456743759,135.76913028120282 35.019123980089255,135.76912903376953 35.01911080797423,135.7691705617775 35.019108068569984,135.76914216711148 35.01891468856953,135.76904020193578 35.018924287756974,135.76898541833884 35.0186469787529,135.76921966626952 35.01863783915561,135.76921172918472 35.01859091918496,135.76950247825113 35.01856653073342,135.769516732872 35.01877319457923,135.76955313041628 35.01902095966502,135.77000864308138 35.0190008216434,135.77000855687604 35.01933169557049,135.76994999784347 35.019624497200255,135.76969105876265 35.019637958220834))"
125,京都府,京都市,上京区,分銅町,"POLYGON((135.74734155791782 35.02100126635652,135.74660514194244 35.021045162050584,135.7465880292474 35.02086046368478,135.74582850779697 35.02090846066899,135.7453583041866 35.0209138860346,135.74535411300383 35.02043292435424,135.7462356294685 35.02041765158879,135.7464847789085 35.02042246744991,135.74664005672133 35.02039997264475,135.7470007028938 35.02038649596861,135.74719245584058 35.02041062861641,135.74735179612668 35.02038187277802,135.74742772395678 35.020377240588296,135.7474353394948 35.02049036411503,135.74743723130393 35.02055804931995,135.747500937845 35.02056029437268,135.7475090098124 35.02088871736293,135.74732398836682 35.02089565856513,135.74734155791782 35.02100126635652))"
126,京都府,京都市,上京区,利生町,"POLYGON((135.7407959966744 35.02234887184675,135.74080165438235 35.02231880065556,135.74102433232957 35.02230955429429,135.74102752525388 35.02234358921115,135.7409957564225 35.02303604112545,135.7409908296484 35.02313329116655,135.7409843738069 35.02326040033069,135.7408182587893 35.023256032195384,135.74082080264623 35.02330484366737,135.74067529334926 35.0233019273503,135.7403494546381 35.02329510576811,135.74007651492852 35.02329142353099,135.73972323227161 35.023286724098185,135.73972255563845 35.0231343872153,135.73970815722961 35.022636289533,135.7397106682038 35.02258009312801,135.73971515958686 35.02247889824908,135.73970232475392 35.0223203367629,135.73993579787748 35.02231661091433,135.73993246273415 35.02230146164753,135.74048975944734 35.022289974366984,135.74057224002712 35.022352620072525,135.7407959966744 35.02234887184675))"
127,京都府,京都市,上京区,前之町,"POLYGON((135.7492895263222 35.035086820169454,135.7486635705348 35.03511139056118,135.74859872821315 35.035110348544336,135.74859582280584 35.034974594218866,135.7484309969333 35.03497941472771,135.74836398741866 35.034977458555666,135.74836426400992 35.034886467957946,135.7483119292408 35.034885162870594,135.74831073389768 35.034820507617844,135.74840040684165 35.03482126343707,135.74840360222308 35.03472552623997,135.74842793148977 35.034725476822985,135.74842222961584 35.034619594278766,135.74846270862753 35.034612633827386,135.74846691222328 35.03455369505226,135.74853887787893 35.034547574217164,135.7485373456534 35.034509328769154,135.748474346354 35.03450934061419,135.7484727420945 35.034424471692304,135.74847716684272 35.034250525146504,135.74853945739716 35.03424382113629,135.74853642561652 35.03420204515337,135.74857296358883 35.034201083151764,135.7485729043841 35.034195315402116,135.74857106944947 35.034018546181684,135.7485708676529 35.03401425926165,135.74856945027636 35.03398402724592,135.74882397636807 35.03396550912745,135.7490253370125 35.033932819923606,135.74908178917312 35.03392384916881,135.74909776871021 35.034061707983916,135.74920320932057 35.03405685224996,135.7492331692875 35.034222348028734,135.749209257811 35.03422962374654,135.7492377771842 35.03455350804737,135.74928984117903 35.03464347925882,135.7492895263222 35.035086820169454))"
128,京都府,京都市,上京区,加賀屋町,"POLYGON((135.74511146252317 35.02500742367727,135.7451263776971 35.02529311107388,135.74496345285235 35.0252936845299,135.74474223762272 35.02531153217867,135.74474003563788 35.0253379381832,135.74457776892473 35.02534076619859,135.74456981993626 35.02541941795521,135.74453558172678 35.02542378311963,135.74424697926844 35.02543712152689,135.74424452245546 35.02528330154301,135.74416231299432 35.025283128634506,135.74415781965024 35.02501260522624,135.74415854281784 35.024941789275246,135.74411141036782 35.02494175502553,135.74411284490589 35.02482096078133,135.74411364781238 35.024794865559485,135.7441128866432 35.02475965850447,135.7441110200211 35.024688243028,135.74416113494743 35.02468765792338,135.74416212139423 35.02459089074823,135.74428530354368 35.02458868515584,135.74470844764687 35.02458105239076,135.74470978316862 35.024717121723036,135.74510071827422 35.0247089268783,135.7451107325232 35.024987209186136,135.74511146252317 35.02500742367727))"
129,京都府,京都市,上京区,勘兵衛町,"POLYGON((135.7547434707178 35.02093538719256,135.7542779086118 35.02093557675158,135.7542705412797 35.021009792669126,135.7542068741163 35.02101551039917,135.75420697427887 35.021068330520755,135.75412346216322 35.02106851464447,135.75412319102136 35.02094315275181,135.75395132381743 35.02094569439166,135.75394290128136 35.02084848701319,135.75394704055287 35.02054938970743,135.75400456293846 35.0205515485307,135.75400576820186 35.02047682706231,135.75396536595585 35.02047519589424,135.7539537866763 35.02035276976769,135.75394855658706 35.020297614370314,135.7541806413323 35.02029716766256,135.75418535497414 35.02035323698532,135.75419118549758 35.02042254937398,135.75438358248985 35.02042505024454,135.75439759060146 35.02056607399828,135.75474539211922 35.020567196984196,135.7547434707178 35.02093538719256))"
130,京都府,京都市,上京区,勘解由小路町,"POLYGON((135.75835662950274 35.021054086706165,135.75835038116998 35.02127514548172,135.7582956208632 35.02127968494419,135.75820613609736 35.02128035316651,135.75819295441383 35.02128046856592,135.7578245687578 35.02128325794196,135.75773829990888 35.02128174885138,135.75773797575997 35.0211434288688,135.7576188672405 35.02115206716646,135.75758588714987 35.02110009692507,135.75757465231223 35.02039157608295,135.7575741513462 35.02036002372024,135.7575730660361 35.02029205991785,135.75759004781102 35.02023695001526,135.7575902611894 35.02017531619704,135.75776555618967 35.02017429357156,135.75776641905503 35.020120249610244,135.75776674973855 35.01996284594024,135.7582945902781 35.019960513459196,135.75836305548083 35.01996015702701,135.7583643321612 35.02002171170693,135.75824054682815 35.02002083339001,135.75824100043195 35.02007069622542,135.75836538497825 35.02007242129754,135.7583714157863 35.02036160664092,135.75837462485987 35.02051669411339,135.7584999364827 35.02052321030316,135.75850008953904 35.020536943546915,135.7585038852757 35.02087422662953,135.75850425841583 35.02090767988644,135.75862679994665 35.02090306269373,135.7586477067957 35.02105924073279,135.75835662950274 35.021054086706165))"
131,京都府,京都市,上京区,北之御門町,"POLYGON((135.7485368637635 35.028578191502184,135.74849749366297 35.02858057532486,135.74848651830618 35.02826876967578,135.7484791186999 35.02793555960677,135.74857972305395 35.02793456901916,135.74931078505162 35.02792740534016,135.74928224606816 35.028000380924794,135.7492834660587 35.02822687932988,135.74928411023697 35.028346467437856,135.74921633593672 35.0283490746043,135.74922445878997 35.02855762733998,135.7491519673023 35.02856283099662,135.7485598129459 35.028576829595835,135.7485368637635 35.028578191502184))"
133,京都府,京都市,上京区,北仲之町,"POLYGON((135.74926299703415 35.03653884099688,135.74850881716768 35.03654406576725,135.74850047899855 35.035899213953584,135.74849620320776 35.03581955101979,135.74878851484021 35.0358118379192,135.74893332482634 35.03578607437272,135.74920721185975 35.0357889564859,135.7492107630161 35.03568360410386,135.7492589968775 35.035682083289835,135.7493020078146 35.035680690649826,135.74930134043908 35.03590119848234,135.74926265489214 35.03590238719463,135.7492628461791 35.03626354001186,135.74926299703415 35.03653884099688))"
134,京都府,京都市,上京区,北伊勢屋町,"POLYGON((135.74733834888391 35.01874783396738,135.7472049070604 35.01874854257832,135.74721713350425 35.01857904700038,135.74721938553654 35.0185432031568,135.7474908383804 35.01854376584302,135.74749403557226 35.018492289463154,135.7473275973814 35.01848483090865,135.74732627726675 35.0183427033961,135.74735843977717 35.018344178186844,135.74736597359575 35.01803628020864,135.74741724746053 35.01786975204824,135.74782143795335 35.017651485154296,135.74782349129072 35.01780600967729,135.7481622560987 35.01780544248767,135.74816986512874 35.01843924599287,135.7480398664909 35.01844144289986,135.74791053549367 35.018441738910774,135.74790870974175 35.018590972684116,135.74780578774204 35.01859224000486,135.74780580883169 35.018745914704084,135.74733834888391 35.01874783396738))"
135,京都府,京都市,上京区,北伊勢殿構町,"POLYGON((135.74293062055241 35.02692516619902,135.7424435798268 35.02693075516479,135.74244248987446 35.02684757796102,135.74215899195582 35.02685570979375,135.74214968406716 35.02703338043482,135.7420343705017 35.02703679766575,135.74202432076683 35.02674541587455,135.7420825731853 35.02674152515779,135.74208094607926 35.026549253517075,135.74216652234466 35.02656168878523,135.7421620493708 35.02643117679281,135.74237123336644 35.0264157739528,135.74236736334058 35.026318504351615,135.742425252512 35.026307288184505,135.7424561376301 35.0263072129672,135.7424467907062 35.02617464700023,135.7429016732973 35.02616370731616,135.74290276467252 35.02612990418067,135.7429045338241 35.02605609937009,135.742991246705 35.026053888331354,135.74300659824794 35.026128081804096,135.7430148653899 35.02622261298338,135.74300976369128 35.02636979740948,135.74288178709028 35.02637783672034,135.74288497927816 35.026514614875204,135.74292596707994 35.026528716814944,135.74293062055241 35.02692516619902))"
136,京都府,京都市,上京区,北俵町,"POLYGON((135.75145499088228 35.024646466114476,135.75145293844847 35.02467385864396,135.75120899646225 35.02466962933277,135.75120890707515 35.02469942017901,135.75091242421186 35.02470769044605,135.75090910575076 35.024615493454164,135.75089423548468 35.02457123408361,135.7508827782903 35.02436668860569,135.75120728654719 35.02436918151663,135.75121961535288 35.024390546322124,135.75146607768875 35.024389005081865,135.75145499088228 35.024646466114476))"
137,京都府,京都市,上京区,北兼康町,"POLYGON((135.75522826909474 35.02990900726055,135.75525319356686 35.029992935676,135.7552753490302 35.03052392874517,135.7552744182777 35.03057843761574,135.75505533785022 35.030578352142534,135.75505232114418 35.030781458112045,135.75500781661705 35.03078235549682,135.75470732514452 35.03076978209415,135.75467237236947 35.03076936066737,135.7546662856692 35.03069201981216,135.75466465612917 35.03067117014416,135.75469898065333 35.03065271632098,135.7547028038853 35.03056109801832,135.75467302669148 35.030489554914666,135.7547402444014 35.030465602990745,135.75475159232985 35.03037731081537,135.75467367250798 35.030350111066454,135.75469330561606 35.03025443982284,135.75468838813904 35.029983919737255,135.7546890167154 35.02992314232052,135.7547605807531 35.029920608956445,135.75476008171646 35.02987947855397,135.7549387870133 35.02988068127137,135.7549322963619 35.02965727325951,135.75510581499745 35.0296533234612,135.75523084921826 35.02965033408648,135.7552327484669 35.029681255450555,135.75522826909474 35.02990900726055))"
138,京都府,京都市,上京区,北小大門町,"POLYGON((135.750188367293 35.023310545140355,135.75018720455873 35.02339090032513,135.75018636536396 35.0234493548138,135.750000154858 35.02345094439196,135.74999395675783 35.023533050769984,135.7499658849745 35.02354426175455,135.749594847526 35.023543078785146,135.7495976516206 35.02345068318339,135.74956819943978 35.02345125743013,135.749570661584 35.02296270449338,135.75019347903702 35.022956938136495,135.750188367293 35.023310545140355))"
139,京都府,京都市,上京区,北小路中之町,"POLYGON((135.74575264305722 35.02984674324117,135.74576534653508 35.03028194261893,135.74561333172343 35.03028176512963,135.74560356331736 35.03006130603573,135.7454912728743 35.03005501391823,135.74544544588622 35.0300268874698,135.74544351021686 35.02998138776536,135.7452380813434 35.02997715398981,135.74523748804654 35.030239214253186,135.74511697304405 35.03023452448758,135.74503556854498 35.030235057776395,135.74504047662077 35.03007343721954,135.74502720577615 35.030073197531145,135.7449516951872 35.03007163098105,135.7449503307911 35.03004211833598,135.74494799214338 35.0298632977605,135.74495087877983 35.029770518606384,135.74479783189128 35.02976700432117,135.74480483980312 35.029600527438724,135.74495611983994 35.02960188707351,135.74511978132688 35.029601527228486,135.74542448841336 35.029603502698976,135.74545934224662 35.02964287550823,135.7457058539836 35.02964423618719,135.74570731366384 35.029608250540605,135.74579836834124 35.0296083706909,135.74580131292302 35.0298270549548,135.74575264305722 35.02984674324117))"
140,京都府,京都市,上京区,北小路室町,"POLYGON((135.75760220958043 35.02908078269046,135.7575291767806 35.0290807095027,135.75752685311093 35.02876131926605,135.75752127330213 35.02833952176884,135.75757538414572 35.02833934756712,135.7575754404491 35.0282167342533,135.757646676647 35.02821588896128,135.75765364739942 35.0281079386286,135.75769681098802 35.028111192647884,135.75770482109715 35.028065571755626,135.75778155313412 35.02807375192899,135.75778863160153 35.02798031001701,135.7578371741515 35.02796610871969,135.75797491469106 35.02797962162719,135.75797589912605 35.02803871196414,135.75813893877208 35.02805220342475,135.75832877136838 35.02806786054464,135.75833889540274 35.0283040218103,135.75839506826114 35.028308922035926,135.75838678040515 35.02842870098082,135.75837608029306 35.028457343673374,135.7584679014936 35.02845865148626,135.7584744118499 35.028553810911276,135.75867371191836 35.028552583541,135.7586732276932 35.0285942048726,135.75867610476678 35.02862062065718,135.758504818986 35.028608311005016,135.75849855477836 35.028724150027706,135.7584629421355 35.028722601466185,135.75847016956786 35.02879909843271,135.75833525758904 35.02879897408593,135.75833337364386 35.02896883916475,135.75825596008264 35.028966292269246,135.75825038833273 35.02907938682817,135.7582086217087 35.02908169875741,135.75760220958043 35.02908078269046))"
141,京都府,京都市,上京区,北新在家町,"POLYGON((135.7468387926029 35.02668792314381,135.74684329074262 35.02671455408288,135.74653843679852 35.02675681053811,135.74569441792963 35.02679878369195,135.74568066922134 35.02675276509821,135.74560331821357 35.02675196956772,135.74558229431088 35.02671192246417,135.74528106866677 35.02671488427948,135.74526889043503 35.02642983643085,135.74680881514968 35.026419036999734,135.7468387926029 35.02668792314381))"
142,京都府,京都市,上京区,北横町,"POLYGON((135.7666615013613 35.032138819622084,135.76663204269502 35.032178695710726,135.7663656723946 35.032178754379125,135.7655224220364 35.03215686984879,135.765526087044 35.03193327284696,135.76517202797368 35.031922739311476,135.76517702503108 35.031727491179716,135.765398873713 35.031730994088136,135.76540249885974 35.031659876841516,135.76554801231498 35.03166365148353,135.765552457955 35.03157734442371,135.76563668931183 35.03157783010367,135.76563431130205 35.03168156357828,135.76636817059503 35.0316973950402,135.76674989060706 35.03170558320072,135.76672180294307 35.0318152545683,135.7667580878769 35.03182194266089,135.7667341259045 35.03198655487167,135.76680807240936 35.032005075554004,135.76674984079904 35.03212363413982,135.76667108684453 35.03210961070939,135.7666615013613 35.032138819622084))"
143,京都府,京都市,上京区,北猪熊町,"POLYGON((135.751220004791 35.030734758674875,135.75122159923475 35.03075015992997,135.7512392880532 35.030890416861055,135.75125286125254 35.031211382370735,135.7508887176988 35.03122374415413,135.75087731698437 35.031100261835746,135.75062953886865 35.031104476114464,135.7506145836989 35.031023525139126,135.75040582098245 35.031015917870846,135.7504034496433 35.03092189224243,135.75037191839337 35.030921461215094,135.75036946936237 35.03087436875213,135.7501693652127 35.030882355178484,135.7501669397065 35.03085950423265,135.74992285749954 35.03088020613265,135.74991115758027 35.03075658140093,135.7500504038736 35.03074017434022,135.7501182002518 35.03073826967554,135.75010555584439 35.030573022094146,135.7500747514522 35.03057401497739,135.7500801869761 35.03036837767911,135.7501041013638 35.03037384874908,135.75010794347912 35.030306668943915,135.75003198186627 35.03030524671769,135.75002581618588 35.030092261296225,135.75031336527312 35.03008664934862,135.75031046595765 35.03000459506446,135.7506178760072 35.03000014970306,135.7506229498016 35.03006368672809,135.75098580323728 35.030057802588765,135.7509790757434 35.03025223897403,135.75111259971393 35.03025236930806,135.75117829097485 35.030252433149755,135.75118208067687 35.03040921113599,135.75118535904443 35.03043428588718,135.75135275199003 35.030430473958084,135.75135705035035 35.030559176621594,135.7513628090624 35.030731585535634,135.751220004791 35.030734758674875))"
144,京都府,京都市,上京区,北玄蕃町,"POLYGON((135.74241682739546 35.03543990960401,135.74241519302655 35.03546286574516,135.7422276646162 35.035459720745926,135.74131072612118 35.0354012165217,135.7412149446663 35.035390941053095,135.74127735862507 35.03505083869035,135.7409818314534 35.03500858554525,135.74099535938618 35.03498157025338,135.74106375578302 35.03482283173335,135.74127896444003 35.0348657581399,135.74132301380354 35.034737251599516,135.74143846948928 35.03476017505174,135.74188241592404 35.03480492615616,135.74224709693735 35.03483598525506,135.7424049164446 35.03483801057861,135.7423725569338 35.035131694929554,135.74240720015737 35.03513585394218,135.74240621484927 35.03514958488785,135.74241682739546 35.03543990960401))"
146,京都府,京都市,上京区,北舟橋町,"POLYGON((135.75246626209307 35.03077281911323,135.75247415161184 35.03088354625956,135.7525693181063 35.03088387967083,135.75257689306721 35.03102115712444,135.75246458383685 35.03102698767192,135.7524535534677 35.03119451158801,135.75247341555186 35.03119518536876,135.7524744779264 35.03137005899881,135.75254379761319 35.0313668885306,135.75255591895953 35.03150882401176,135.7526072915344 35.031508927521436,135.7526631143829 35.03150953307667,135.75266547297372 35.03158714798424,135.75260705592802 35.03158801652057,135.75256274437982 35.03158870250751,135.75250854366195 35.03158950827614,135.75250908855517 35.0317655779933,135.75244950988136 35.03176820469703,135.75239565493558 35.03181802851107,135.75208092455216 35.03183429616762,135.7520739262439 35.031726246322734,135.75183512721964 35.03173344092741,135.75180012103795 35.03119220695034,135.75125286125254 35.031211382370735,135.7512392880532 35.030890416861055,135.75122159923475 35.03075015992997,135.751220004791 35.030734758674875,135.7513628090624 35.030731585535634,135.75135705035035 35.030559176621594,135.75135275199003 35.030430473958084,135.75118535904443 35.03043428588718,135.75118208067687 35.03040921113599,135.75136287506152 35.03039978857842,135.75181068306395 35.030408864357504,135.75207677574377 35.03041433245533,135.75208718836342 35.03028180949464,135.75254439142893 35.03029153534879,135.7525447294141 35.030256815944874,135.7528693249747 35.030267752360146,135.75287383181225 35.03047981753758,135.7528740514198 35.03057876859592,135.75269121635566 35.03058333040028,135.75269160564082 35.030646927114496,135.75251824150507 35.03065516953012,135.75252321230963 35.03076856724493,135.75246626209307 35.03077281911323))"
147,京都府,京都市,上京区,北蟹屋町,"POLYGON((135.7502115633833 35.02072758143895,135.75023256400266 35.02118723670775,135.75022593030715 35.02118715280557,135.74987504836378 35.02118439087197,135.74946134526795 35.02118354161734,135.7494630487295 35.02076161145159,135.74987646575843 35.02075731922133,135.74987524720822 35.02072865246746,135.7502115633833 35.02072758143895))"
148,京都府,京都市,上京区,十四軒町,"POLYGON((135.74227939249164 35.02052899322262,135.74227696472488 35.02046377146687,135.74257398051472 35.02045094842156,135.7431091812987 35.02044531859315,135.7434158017492 35.020440894818826,135.74342456180855 35.02041112300525,135.7436798174096 35.020400180708286,135.74367791066314 35.02068343955307,135.7436831259053 35.0209000859519,135.743737367034 35.0208975246275,135.74373660310425 35.02114409114359,135.74367690934366 35.02114516255101,135.743144410125 35.02117531084678,135.7429862231456 35.02118286469985,135.74255529941408 35.021199418801885,135.74249234758526 35.02120160958007,135.7422642387588 35.021209437258996,135.74170805996943 35.02122854094174,135.74171681068594 35.02103741711552,135.74172065300738 35.020814450733354,135.74192942638643 35.0208165128399,135.74193069639378 35.02063565628188,135.74193571274 35.02052368698442,135.74227939249164 35.02052899322262))"
