id,prefectures,city,ward,town,polygon
267,京都,京都,中京区,橋浦町,"POLYGON((135.75219730664958 35.008187762395764,135.75207958189696 35.008204707794704,135.7520791145509 35.00835986194213,135.75207887503973 35.00843937676211,135.752050008626 35.00843931817266,135.75186186911665 35.00843893614233,135.75185833944408 35.00838209253337,135.75176423196544 35.00837971791421,135.75175974857876 35.008213355370266,135.75173584647885 35.007326604368714,135.75209923883384 35.00733375010627,135.75212267320606 35.0073682374069,135.75232400457662 35.007364350119005,135.752320507669 35.007659159309966,135.75234663478372 35.00765921227728,135.75235102018223 35.00801545166706,135.75220454728822 35.00804304504424,135.75219730664958 35.008187762395764))"
268,京都,京都,中京区,橋西町,"POLYGON((135.75186186911665 35.00843893614233,135.75186709252094 35.0085445197134,135.75188032318673 35.0088128111079,135.75185430114516 35.0088130404146,135.75157932086512 35.00881297369977,135.7511092410136 35.008814622980104,135.75110942499836 35.00875377258045,135.7509793837841 35.008753507537506,135.75080782236674 35.00875505890569,135.75081371904628 35.00883578339748,135.75078884281825 35.008846578506756,135.75044801114458 35.00884877012078,135.75044371732443 35.00853577475259,135.75043774496837 35.00831785459303,135.75044030351617 35.0082856035028,135.75065852568275 35.00828696415503,135.75065946985004 35.008244004534404,135.7507607574644 35.00824181687604,135.7509656873854 35.00823737488796,135.75096443826715 35.00828956067299,135.7511258744098 35.0082889737696,135.7511283738669 35.008198266124765,135.75175974857876 35.008213355370266,135.75176423196544 35.00837971791421,135.75185833944408 35.00838209253337,135.75186186911665 35.00843893614233))"
269,京都,京都,中京区,橘柳町,"POLYGON((135.76820521329978 35.01451544467098,135.7679554398392 35.01452490366254,135.76762005252533 35.01453082078109,135.76759955118462 35.01354245756791,135.7676024426857 35.013389914438065,135.76793393894533 35.013380328566654,135.76793841968507 35.01354506915054,135.7680742573312 35.01354194487422,135.76818334263154 35.01353947407311,135.76820521329978 35.01451544467098))"
271,京都,京都,中京区,正行寺町,"POLYGON((135.75539131263767 35.0139143112331,135.75539128113022 35.01393931312655,135.75518981130134 35.013941515385135,135.75518266240158 35.013639360891794,135.75512208603897 35.01359353017048,135.75512187213624 35.01341372463296,135.7553130248891 35.01341185423246,135.75532477136383 35.0132541168108,135.75551011870405 35.0132544881753,135.7555083971282 35.01328631909096,135.7557533849438 35.01328680952535,135.75575312933535 35.01337301413386,135.7558288372139 35.01338232114249,135.7558933748902 35.013362659776455,135.75627692260304 35.01335856622863,135.75627508486042 35.013430118462516,135.756452396421 35.01342652833425,135.75646005647275 35.0135576827231,135.75636964252834 35.013614479277294,135.75636055402032 35.01371327364123,135.75631383414384 35.01371451818882,135.75629590827148 35.01377681243316,135.7560973690329 35.01377965491538,135.75598634104992 35.01380211181968,135.75595864824444 35.01390347424313,135.75582811496014 35.01390060695973,135.75576069058633 35.01381095666421,135.75553024524908 35.01381317183268,135.75552830031577 35.01391324698954,135.75539131263767 35.0139143112331))"
273,京都,京都,中京区,永楽町,"POLYGON((135.76703562175348 35.008646725794705,135.766908800686 35.008650711171626,135.76685574117815 35.00860123931723,135.76679085561761 35.00860238442656,135.76678677757022 35.00840285053398,135.76669202335546 35.00840274163418,135.76667538678163 35.008353056765166,135.7666754913765 35.008316152616146,135.76661724338922 35.008263572347474,135.7666176914764 35.008052567437126,135.7666533588502 35.00800875788865,135.7666069641481 35.00800930429561,135.7666073793588 35.00787830667207,135.76658936003395 35.00787855456003,135.7665909292582 35.00771769722552,135.76660550872796 35.00766976291525,135.7666055959317 35.007541230239354,135.76658711191507 35.0075168268581,135.7666280069506 35.00751605906014,135.76662819920975 35.00744823662083,135.76668856760764 35.00744750584701,135.7666918035133 35.00736264560117,135.76694674764946 35.00736313019728,135.76699089890968 35.0085329691741,135.76699390367526 35.008612911896,135.76703562175348 35.008646725794705))"
274,京都,京都,中京区,池元町,"POLYGON((135.75190936807613 35.01172835436563,135.75049053792998 35.011784200866515,135.75048122478663 35.01164402821967,135.75085655548216 35.01163042756159,135.75084769683366 35.01116339424188,135.7508462377463 35.01108690503024,135.7508429512931 35.01091406506956,135.7513652949436 35.01090731191966,135.75189723847504 35.010903182239126,135.75190017042354 35.01110200972349,135.75190936807613 35.01172835436563))"
275,京都,京都,中京区,池須町,"POLYGON((135.75548546651729 35.0067069932167,135.75548686546517 35.007006742797145,135.75534030329436 35.00700743474482,135.7553289963246 35.00720461391834,135.75530866793204 35.00720436225905,135.75530421891906 35.00734056368066,135.75525598685934 35.00734046707422,135.75524196424757 35.00731388728238,135.75512444923933 35.00731986490871,135.75495421501097 35.007328523214724,135.7549243220367 35.007076255908785,135.75476068932642 35.00707536414608,135.7547639071188 35.007036775847396,135.75476483837946 35.006609272159345,135.75472561476653 35.006609193429604,135.75472091146398 35.006428321758136,135.7549327537089 35.00642966183436,135.75493362656835 35.006136607699766,135.7551976577196 35.0061450953306,135.7552863424948 35.00616344438472,135.7552953257742 35.00645982856746,135.7554843998139 35.00647534946424,135.75548494660148 35.00659402324509,135.75548546651729 35.0067069932167))"
277,京都,京都,中京区,泉正寺町,"POLYGON((135.76258071789778 35.00634705620416,135.76257983203902 35.00638712858112,135.76203839950733 35.006390163693126,135.76203795478145 35.00643974498858,135.76171192572755 35.00644030991596,135.7617071168672 35.006150343148626,135.76147160505542 35.00615058925385,135.76147670548062 35.00577190132538,135.76168773430686 35.00577231173416,135.76168919979747 35.00548052619199,135.76187677557718 35.005480961024844,135.76187619555125 35.00558519514195,135.76187483300495 35.00583408957283,135.7622074122061 35.00583924257301,135.76248620175426 35.00583541616105,135.7624857387457 35.00599578287085,135.76259615004184 35.00599719389668,135.76258278649365 35.006023579077464,135.76258071789778 35.00634705620416))"
279,京都,京都,中京区,津軽町,"POLYGON((135.75582877282397 35.00983325746213,135.75623261710885 35.009842092761396,135.75643523029845 35.009847920320446,135.7564361292909 35.009898420190396,135.75633840134202 35.00989780338567,135.75633695074538 35.009939211510634,135.75624159576097 35.00993902125973,135.75623057735646 35.010010555338205,135.75608308842806 35.01001167084344,135.75608607787348 35.01012936321175,135.75608376177476 35.010412342863845,135.75614466770594 35.01041140792583,135.7561454154287 35.010837717650304,135.75583444108787 35.01083597040733,135.75553012380843 35.010840924774676,135.7555226291 35.01061101360188,135.75551814767798 35.010473567434204,135.75551511530674 35.010380531737034,135.75550492155153 35.01006785532778,135.7555018831095 35.00997465914657,135.7555509376906 35.00996503832545,135.75555255653384 35.0098593982302,135.75546843913588 35.009858666428556,135.7554698425364 35.009832539445135,135.75582877282397 35.00983325746213))"
280,京都,京都,中京区,海老屋町,"POLYGON((135.76667538678163 35.008353056765166,135.76641606744892 35.00834770436749,135.76641444066868 35.00837812660507,135.76627416896508 35.008378633886196,135.76627589693854 35.008334971635925,135.76619161551497 35.00833192359444,135.7661898344544 35.00828818343894,135.76606899909578 35.00827914916243,135.7660493564998 35.007811604473716,135.7659812014849 35.00781147449002,135.76598346316382 35.007768586731395,135.76604201328652 35.00776778338541,135.76603569395732 35.00758923361334,135.76640349163736 35.00758366642287,135.7664055722471 35.007514156374036,135.76658711191507 35.0075168268581,135.7666055959317 35.007541230239354,135.76660550872796 35.00766976291525,135.7665909292582 35.00771769722552,135.76658936003395 35.00787855456003,135.7666073793588 35.00787830667207,135.7666069641481 35.00800930429561,135.7666533588502 35.00800875788865,135.7666176914764 35.008052567437126,135.76661724338922 35.008263572347474,135.7666754913765 35.008316152616146,135.76667538678163 35.008353056765166))"
282,京都,京都,中京区,滕屋町,"POLYGON((135.76166422147548 35.00794190853893,135.76154338540826 35.00794822305161,135.7615275468933 35.00794903786246,135.7615299211903 35.007831495797724,135.76153966935888 35.007347666768155,135.76157215106386 35.007318572000074,135.76157422271217 35.00717236453594,135.76157558335413 35.007101727020014,135.76169998158082 35.007099011002616,135.76248153132218 35.00709707621162,135.7624818460541 35.00715123674598,135.76260290114345 35.00715020272535,135.76260533538493 35.00736705896826,135.7625103288383 35.00736560754487,135.76250353709196 35.00760582796322,135.76225757903492 35.00760591491741,135.76224828979764 35.00783620055431,135.76217989087417 35.007838955447696,135.76217838364278 35.00794607519572,135.76193640238364 35.00794666237083,135.7617964399349 35.00794392597922,135.76169792487516 35.0079419740186,135.76166422147548 35.00794190853893))"
283,京都,京都,中京区,瀬戸屋町,"POLYGON((135.76418891565723 35.0047879705488,135.76396340265288 35.00478753648625,135.76395732398186 35.00471357439901,135.76372350267144 35.0047153072979,135.7637233942788 35.00475305711779,135.76362082166776 35.00474201347927,135.76362741175876 35.0041763391344,135.76397877975177 35.004178424478056,135.7644389526857 35.004175014242186,135.7644333857866 35.004706391251645,135.76432886501885 35.00470344348143,135.76432626432046 35.00475999273871,135.76419021595603 35.00475973107784,135.76418891565723 35.0047879705488))"
284,京都,京都,中京区,炭之座町,"POLYGON((135.75611151910505 35.00464494916749,135.7559404358372 35.004646931697714,135.7559382977759 35.00471101827715,135.75570087488643 35.004707374263575,135.7557029798747 35.00465448598941,135.7555996057029 35.00465427931087,135.7556011559288 35.004593431536854,135.7556104431201 35.00459345010833,135.75565893108936 35.00459354705754,135.75565648457558 35.0045308603557,135.75559160684836 35.00453073063118,135.7555782153084 35.00448619256202,135.7555779885196 35.00422398342808,135.7556101489917 35.004224047739555,135.75580703068212 35.004224441259154,135.75580746672603 35.004077527368175,135.75562893842834 35.00407935397201,135.7556288806957 35.004098791881326,135.7555778887944 35.004098972085586,135.7555778748052 35.004084872683556,135.7555778643357 35.004074751583794,135.7555778614037 35.00407241941164,135.7555865186837 35.00406650308735,135.75558664575027 35.004023728328285,135.75558680586832 35.00401555930515,135.75566231870172 35.004014696104925,135.75610963995078 35.004008264876326,135.7561101008644 35.0040837659699,135.75619050220158 35.004088081366774,135.75619352348838 35.004151402966514,135.75611452138875 35.004151808785366,135.7561129753751 35.00440612633624,135.75611214702553 35.0045414191824,135.75611151910505 35.00464494916749))"
285,京都,京都,中京区,烏帽子屋町,"POLYGON((135.75865704536042 35.007886509012806,135.75865772326597 35.00793961378839,135.75865353776135 35.00803898176869,135.75850812866466 35.00804003227196,135.7585208906722 35.00806646857922,135.75860152353374 35.00806564168061,135.758598140431 35.00819768951423,135.75852286247547 35.00819641388894,135.75852222251362 35.00824719290525,135.75833270783681 35.00824139480409,135.75832744716985 35.008363860526885,135.75812974708603 35.00836206116886,135.7581229377976 35.00848720034584,135.7580420028828 35.00848851943836,135.75804230047393 35.008445839680306,135.7578870235413 35.008447222368076,135.75788306277744 35.00838248993235,135.75771327382077 35.00838553394193,135.75771376599582 35.00821847630681,135.75762966346988 35.00818386970884,135.75763515013077 35.00808654805655,135.75763440162038 35.007911882047495,135.757642801942 35.00777723799322,135.75770068242775 35.007778409341256,135.7576969109989 35.007468371632214,135.75777366008654 35.007470636909446,135.75777649060973 35.00736704097767,135.7579064189987 35.00736920063014,135.75790526489942 35.00733919480469,135.75821447250112 35.00734093391915,135.75821408817308 35.00747164986361,135.75829348231068 35.007470116641066,135.75828922321284 35.00749933647116,135.75837485572137 35.00750119614088,135.75837467878577 35.007561412921056,135.758479137594 35.007565070364784,135.75847899113847 35.007614934442785,135.75856046070805 35.007613333932284,135.7585561055356 35.00767530307656,135.75865430441533 35.00767549708096,135.75865704536042 35.007886509012806))"
286,京都,京都,中京区,猩々町,"POLYGON((135.7547400148713 35.007679323532265,135.7547378225174 35.00824240115584,135.75469563060147 35.00836929994651,135.75465643940782 35.00835844569077,135.7546540595576 35.008280968345474,135.75455208674643 35.00828294692762,135.7545728009766 35.00834750213656,135.75435584764838 35.00832988091216,135.75419893866723 35.00834034085534,135.75420199977077 35.0081896289999,135.75404659998955 35.00819706276871,135.75402887907313 35.008197872691,135.75403648654353 35.00775749394325,135.75436862671617 35.0077259058342,135.7543609531133 35.00766567332859,135.75460279860218 35.00767439989496,135.7547400148713 35.007679323532265))"
287,京都,京都,中京区,玉植町,"POLYGON((135.75758590365908 35.017388447687004,135.75721319760052 35.01738974897028,135.75703851005733 35.01738587890916,135.7570522204548 35.01764233907694,135.75686805122476 35.017638732021624,135.75684000019538 35.017643887605836,135.7568336627363 35.01757253004126,135.75678164024595 35.01757094783823,135.75676752830952 35.01738540990211,135.7568231051512 35.01738629512962,135.75682206240367 35.01717430194291,135.75686935187036 35.017176720280304,135.75686742869718 35.016414533350314,135.75708180678419 35.0164133405128,135.75708845057878 35.016228618272095,135.7572996196043 35.01622678488894,135.75729929886333 35.016335597010574,135.75748634005168 35.01634420957003,135.75748733417683 35.01636977695361,135.75749306941094 35.01636971804005,135.75749020825106 35.016447536338426,135.75757869363525 35.016450318449756,135.7575750829564 35.01662976494632,135.7572357081691 35.01663585110368,135.757235316742 35.016768608494765,135.7574171850788 35.016768195989016,135.75758405544371 35.016766133420106,135.757585644383 35.01684424182961,135.75758523989487 35.01694551822109,135.7575850612736 35.0169912965209,135.75775804688092 35.016991640250446,135.7579575038991 35.01699217690653,135.75795653365458 35.0172345924775,135.75762976158663 35.01723373160227,135.75758865474282 35.01723188928143,135.75758590365908 35.017388447687004))"
288,京都,京都,中京区,玉蔵町,"POLYGON((135.75763216194198 35.00695129294886,135.75770983819254 35.00695144699416,135.75770826422496 35.00708852963095,135.75770664292133 35.00722977707503,135.75789664847773 35.00723515428511,135.75790526489942 35.00733919480469,135.7579064189987 35.00736920063014,135.75777649060973 35.00736704097767,135.75777366008654 35.007470636909446,135.7576969109989 35.007468371632214,135.75770068242775 35.007778409341256,135.757642801942 35.00777723799322,135.75763440162038 35.007911882047495,135.75740602203996 35.00791558378888,135.75740112373367 35.00765364759681,135.75721820758136 35.007653284271164,135.75722012522144 35.00748207448048,135.75716747183145 35.00747915267718,135.75716553317525 35.007578032832384,135.75704648210396 35.007580964916194,135.75702396865722 35.00758155389773,135.7570277354488 35.00742168678747,135.75665419387522 35.007423690252054,135.75663262981305 35.00733448321335,135.75663526620266 35.00726067862427,135.75668457897007 35.00722098487773,135.75689866803614 35.00722310131798,135.75690331716524 35.007098028233166,135.75704032644396 35.00710006225939,135.75704283174207 35.00697667520199,135.75719269173274 35.0069752115638,135.7571865772741 35.006871245390606,135.75737283115328 35.006871615361185,135.75739505656762 35.006874266612094,135.7574639575909 35.006882360882095,135.75749384099177 35.00688587111364,135.75749352071563 35.00695101787607,135.75763216194198 35.00695129294886))"
289,京都,京都,中京区,瓦之町,"POLYGON((135.76098973628018 35.01223233934766,135.76111897142866 35.01223223827489,135.76111726397974 35.01237816400181,135.7612918511885 35.01237646151839,135.76128682977054 35.012410821143625,135.761358146106 35.01240694536665,135.7613580524346 35.01243927178465,135.7613500572369 35.01249559949951,135.761451846119 35.01251432015279,135.76144900004107 35.0125288935525,135.76165620068775 35.012534788512156,135.76164654145634 35.012633863539264,135.76164405237833 35.01270985175271,135.76134375689526 35.012697929830324,135.76133023999353 35.01305688035602,135.76132627584957 35.0131619532545,135.76131857800354 35.01336667521916,135.76131915272063 35.01338991769659,135.7612331931035 35.0133879197988,135.76123163223096 35.01343158323203,135.76123156239487 35.01345566915735,135.76123147621965 35.01348539027676,135.76094523095472 35.01347581893717,135.76084618209975 35.01347076629809,135.7608437083659 35.01341632036682,135.76076033254077 35.013416158094245,135.76075849328242 35.01338622226357,135.76067551075118 35.01338345448124,135.76067413321994 35.0133126702192,135.7605739119149 35.0133137434033,135.76057780343024 35.0124393734947,135.7606213746178 35.01243896529485,135.7606195658071 35.01238388598007,135.76067670402367 35.01238413795078,135.76067780212512 35.01223440848338,135.76098973628018 35.01223233934766))"
290,京都,京都,中京区,瓦師町,"POLYGON((135.7475366484053 35.00980125626501,135.74701841748632 35.009801803202166,135.7470039970979 35.00904149179653,135.74699710802972 35.008678626894515,135.74699659135908 35.008651721688565,135.74699329711018 35.00847719136517,135.7473743114131 35.00847614984531,135.74750732873284 35.00847579114619,135.74751153871458 35.009022047372184,135.7480007183396 35.00901700144641,135.74800623887668 35.00928316401671,135.7478294952565 35.00929216662093,135.74782951602657 35.00936231357861,135.74765466643123 35.00936815018893,135.74765449249543 35.00942491589213,135.74752361694416 35.00942450477155,135.7475366484053 35.00980125626501))"
291,京都,京都,中京区,瓦町,"POLYGON((135.7624033381647 35.012270155259316,135.7624939664128 35.01227061268703,135.76249362350924 35.01238956645951,135.7624956999258 35.012426404492174,135.7625908444762 35.01242658839809,135.7625927986045 35.01252793957775,135.76272970522373 35.01253200744841,135.76272651956447 35.01317065063864,135.76266118752295 35.013169116358554,135.76264333190687 35.01324598984793,135.7626464021125 35.01337643065924,135.76264748872939 35.01342256383742,135.7623891909729 35.013420796375534,135.7623899850339 35.01345699907988,135.76221885106918 35.013455329417205,135.76221294778907 35.01334284346671,135.7620465516478 35.013338224915024,135.76204836047705 35.013252939235535,135.76198143846872 35.01325407714148,135.76199253833815 35.01287850040558,135.76208431764422 35.012881284358606,135.76207034129808 35.01263686842287,135.7620715768978 35.012520522546616,135.76207737593228 35.012453907259946,135.7621473538103 35.01245404276753,135.76214510682985 35.012379947555665,135.7621328841836 35.012255194457666,135.7623813558094 35.012256731005316,135.7624033381647 35.012270155259316))"
292,京都,京都,中京区,甘露町,"POLYGON((135.76689383003367 35.01639791829152,135.76682098835587 35.01638003280788,135.7668226662688 35.01632369308032,135.7667145914679 35.01632348836309,135.76671343289362 35.01619572838956,135.76676852220587 35.016194635586125,135.7667857888795 35.016014370983775,135.7668846893547 35.01601237489866,135.76695628037157 35.01601089046909,135.76695452350194 35.016094838065044,135.76701999034557 35.01609496197044,135.76702452092786 35.01618821758559,135.76703230862287 35.01634803519309,135.76695618799138 35.01634662365759,135.76695604637453 35.01639676856828,135.76689383003367 35.01639791829152))"
293,京都,京都,中京区,田中町,"POLYGON((135.7550083354945 35.016215654974566,135.75521622379222 35.01621607235441,135.7552800836437 35.01621620049514,135.7552890447458 35.016390952629834,135.75539464238665 35.01638919198775,135.75538186487552 35.016742720232806,135.75537636742027 35.01708774036204,135.75537503060696 35.01716337815955,135.75537606622322 35.0171891574621,135.75532101655492 35.017191230427116,135.75531747649435 35.01736708431795,135.75501193721837 35.01736478053224,135.7548402178979 35.01736359070381,135.75472630707196 35.017360825732574,135.75472454144918 35.017313846419796,135.7547207157247 35.01721206857498,135.75463380897415 35.017210273755325,135.75463405377184 35.01712808357044,135.7545141551834 35.017131152530816,135.75451419266165 35.0166158949915,135.75462610081763 35.01661527459666,135.75462503382067 35.016470612083545,135.7546270597075 35.016415470185784,135.75469460805226 35.01641335233566,135.75469423986027 35.0163787704201,135.7546964243542 35.01631376923563,135.75475157666605 35.016313105764524,135.75475607692243 35.016188666749144,135.7550084155072 35.01618875104785,135.7550083354945 35.016215654974566))"
294,京都,京都,中京区,甲屋町,"POLYGON((135.76358691032277 35.007108790303256,135.7634871467176 35.00711007641002,135.76348702929266 35.007150925535235,135.76326665236965 35.00715542973229,135.7632667887539 35.00710803129178,135.7629033082823 35.00710880850705,135.76290393812442 35.00708338490989,135.76292127587442 35.00639116982132,135.76326151103598 35.00639872899848,135.76327545998416 35.006414814226176,135.76357462659124 35.006416658898566,135.76357524157646 35.00644856482468,135.7635874245075 35.007078929340686,135.76358691032277 35.007108790303256))"
295,京都,京都,中京区,町頭町,"POLYGON((135.75682835674195 35.009834265237615,135.75643523029845 35.009847920320446,135.75623261710885 35.009842092761396,135.7562252918897 35.00937471039556,135.75622417886666 35.00930294024891,135.75622157071837 35.009136018045396,135.75621899570564 35.00897233587265,135.7561895427361 35.008909876587374,135.75619020263022 35.008781132853485,135.7563052428432 35.00878164455892,135.75630539036365 35.008731851736194,135.75647457073003 35.00873218909892,135.75647661380637 35.008685286636144,135.75648136683253 35.00857606027903,135.7564964808752 35.0085883453148,135.7567567076469 35.0085910471367,135.7567943043363 35.008591404155396,135.75679247557983 35.00871817311712,135.75684676396082 35.00871828118132,135.7568436047446 35.008795535638434,135.7568817049662 35.00880645734126,135.75682850206812 35.008937984005435,135.75683116266066 35.00902975778663,135.75693678740623 35.0090306026416,135.75693776057642 35.00937493291855,135.75693792273492 35.009435361284005,135.75693870568392 35.009713558466686,135.75701059338826 35.009711306217234,135.7570102388127 35.0098313168923,135.75682835674195 35.009834265237615))"
296,京都,京都,中京区,畳屋町,"POLYGON((135.7500204085559 35.00644724805222,135.7498709623371 35.00644694217933,135.749867285562 35.00636108186061,135.7498850035642 35.00636111813403,135.74987844383577 35.00628729495851,135.74944032854674 35.006295201226315,135.74942889220173 35.0063968769995,135.7493014924546 35.006401405273515,135.74930498110615 35.00631027690186,135.74907561326222 35.00630881979868,135.74908402828845 35.006103606802476,135.74916792739955 35.006097792265095,135.74919752714544 35.005885227792646,135.74915870658455 35.005837467230315,135.74922547913783 35.00584133738285,135.74943100747262 35.00585619647008,135.7494240673584 35.00594316279489,135.7496745766778 35.00594367630577,135.74968358969522 35.00590707161416,135.75011207615006 35.00591245618701,135.750163445376 35.005915378404,135.75016111025892 35.00595847582182,135.75021677708645 35.00595577247202,135.7502129900961 35.00610331392377,135.75024082081194 35.006106117668374,135.7502437115131 35.00625367276865,135.7500187738454 35.00625962145446,135.75001722064454 35.00628476182108,135.7500204085559 35.00644724805222))"
297,京都,京都,中京区,白壁町,"POLYGON((135.76544940352144 35.00767396675139,135.7654434008758 35.007602751833424,135.765454572061 35.00760228007613,135.76545270722488 35.00755079320588,135.7656743068362 35.00755318825423,135.7656748783105 35.00759298209808,135.76603569395732 35.00758923361334,135.76604201328652 35.00776778338541,135.76598346316382 35.007768586731395,135.7659812014849 35.00781147449002,135.7660493564998 35.007811604473716,135.76606899909578 35.00827914916243,135.76603628747003 35.0083440933515,135.76580969652255 35.00834309766257,135.76544979231912 35.00834874861001,135.76545011191195 35.00836424316142,135.765305447837 35.00836629149205,135.76532396936736 35.00822722941789,135.76531968237813 35.00779450507333,135.76531851863592 35.00767737920226,135.76544940352144 35.00767396675139))"
300,京都,京都,中京区,真如堂町,"POLYGON((135.76051054350626 35.01468994472101,135.76020473334827 35.01468815161362,135.76020591841504 35.014736468521235,135.76004509755072 35.014726999272405,135.7600419208786 35.01484770836624,135.75989103971918 35.014849667617135,135.75990418544066 35.014686157059465,135.75983759824663 35.01468926700094,135.75983566685574 35.01453706506887,135.75993966759378 35.01453945156708,135.7599384844132 35.01449768489352,135.75983837569586 35.014496432857996,135.7598570965034 35.01388901817306,135.75994979870654 35.01389095985617,135.75995130246747 35.01385962238873,135.76041665622478 35.01385243035114,135.76042923186395 35.01389189516059,135.76055754276493 35.01389446920263,135.7605499572207 35.01402291710107,135.76051054350626 35.01468994472101))"
304,京都,京都,中京区,砂金町,"POLYGON((135.7604716301036 35.01720770876926,135.7604564047991 35.01721817342043,135.7599018300555 35.01721004994788,135.75990037029243 35.01727772935857,135.7597319172086 35.017278527644756,135.75972951607193 35.01719907891558,135.7598209902939 35.017197778932605,135.75985328114885 35.017198898464486,135.75985609858108 35.01713572916141,135.75982014377246 35.01713565903045,135.7598181488853 35.01699057071603,135.75976291228943 35.016990462945735,135.7597584307581 35.01656816164676,135.76010871815936 35.01656398486887,135.76011276034063 35.016454968051114,135.76026263224398 35.01645526005028,135.76025990232446 35.016496033738946,135.76046472799862 35.01649826343335,135.7604716301036 35.01720770876926))"
305,京都,京都,中京区,神明町,"POLYGON((135.75680404944143 35.010904459478525,135.7564454038972 35.010994387314696,135.75629131835086 35.010960414573645,135.75629508076548 35.010853580661696,135.7561447483066 35.01085356277307,135.7561454154287 35.010837717650304,135.75614466770594 35.01041140792583,135.75608376177476 35.010412342863845,135.75608607787348 35.01012936321175,135.75608308842806 35.01001167084344,135.75623057735646 35.010010555338205,135.75624159576097 35.00993902125973,135.75633695074538 35.009939211510634,135.75633840134202 35.00989780338567,135.7564361292909 35.009898420190396,135.75643523029845 35.009847920320446,135.75682835674195 35.009834265237615,135.75684891356562 35.00995981123636,135.75689675171316 35.009963569222215,135.75692063468395 35.01090440939352,135.75680404944143 35.010904459478525))"
306,京都,京都,中京区,神泉苑町,"POLYGON((135.7473171870076 35.010976404733306,135.74702903612575 35.010984822482115,135.7470235019652 35.010368767482575,135.74701841748632 35.009801803202166,135.7475366484053 35.00980125626501,135.74753818858326 35.00996219021444,135.74788505279255 35.00994790505623,135.7478822007558 35.01020130320199,135.74796085311243 35.01019815527557,135.747977554281 35.01057259113983,135.74786865916604 35.01057074637216,135.74787238045712 35.0108225380814,135.74786872966402 35.01096676926719,135.74788415420772 35.01098222474136,135.7475369506654 35.010966083763506,135.7473171870076 35.010976404733306))"
307,京都,京都,中京区,福屋町,"POLYGON((135.76276410035666 35.01531028450631,135.76275577813072 35.01603751684709,135.76265243125172 35.0160451353178,135.7625734144623 35.01609865043668,135.76257300291934 35.016226618897115,135.76216661747048 35.01622583434239,135.76216539911997 35.016047435095935,135.76210966686833 35.01604845424789,135.76210979802966 35.015973447766605,135.7619820901096 35.01596876370678,135.7619884959633 35.0153070258731,135.76199379934602 35.01510110133827,135.76214745994895 35.015100201361136,135.76214937827416 35.014903356426814,135.76217488615455 35.01490354638125,135.76263610545482 35.01490774753915,135.76263419440082 35.015065997792206,135.76276872388914 35.01509428733558,135.76276410035666 35.01531028450631))"
308,京都,京都,中京区,福長町,"POLYGON((135.76499017656923 35.00889820210435,135.76528739958673 35.00889489722402,135.76533257566697 35.00891653468277,135.76533502921293 35.00907662448799,135.76533831592732 35.00928996069022,135.76534429065856 35.00967838794247,135.76525170136748 35.009683915543654,135.76524395773887 35.00974292049758,135.7652483737496 35.00982300665144,135.76511430752282 35.009822327387226,135.76473284781815 35.00982011840933,135.76473249545134 35.00971151589509,135.7647321817389 35.00961890141388,135.76449140573843 35.00961576313029,135.7644916805601 35.00956491409224,135.76449291292846 35.009343345912114,135.7644943937525 35.00907247919819,135.76461475360117 35.00907651260684,135.76461750548296 35.0089222788866,135.7647768257393 35.00892103470904,135.76477705463262 35.00884095740734,135.76498881923573 35.00884136313879,135.76499017656923 35.00889820210435))"
309,京都,京都,中京区,秋野々町,"POLYGON((135.7597853535422 35.01364286952625,135.75964729750334 35.013643091635046,135.7594613298682 35.013643218443974,135.75940911795257 35.01362663535224,135.759407541677 35.01343344496082,135.75909888730476 35.01343283626097,135.75909901922157 35.013387761868685,135.75904423482282 35.01338765374728,135.7590387013089 35.01328967577412,135.75905830170126 35.01329020757646,135.75906098540023 35.013104420561255,135.75918078706485 35.01310331911686,135.75919017798307 35.01246820774268,135.75901026901653 35.012467852808754,135.75901489299576 35.01227728087041,135.75923169703404 35.0122845400457,135.75973660835055 35.012284688077514,135.7597395169451 35.01239519702686,135.75991632194007 35.01239610617043,135.75991440485979 35.012466601899426,135.75990026648182 35.01298521502924,135.7598089897808 35.01298665661102,135.75980483296874 35.0130763046933,135.75989770222586 35.01307923305139,135.7598953059467 35.0131671239518,135.76004427046087 35.01316072405557,135.76004661746742 35.01342758498985,135.75989604614148 35.01343398088737,135.75989743636697 35.01351518920081,135.75978572682365 35.01351497090967,135.7597853535422 35.01364286952625))"
